,individual_id_i,apt_id_j,family_size_i,logsqfeet_j,bath_j,outdoor_j,y_ij
2464,123,4,2,6.451447030439853,1,0,0
2465,123,5,2,6.534863445375057,1,0,0
2466,123,6,2,6.571389973206757,1,1,0
2467,123,7,2,6.631523865804057,2,0,0
2468,123,8,2,6.465911250911353,1,0,0
2469,123,9,2,6.4370981309470325,2,0,0
2470,123,10,2,6.714687526725715,1,0,0
2471,123,11,2,6.334515820149336,1,1,0
2472,123,12,2,6.579398711617136,1,1,0
2473,123,13,2,6.536994886047653,2,1,0
2474,123,14,2,6.644498415679006,2,1,0
2475,123,15,2,6.489550104642904,1,0,0
2476,123,16,2,6.394917092057447,1,0,1
2477,123,17,2,6.568609389955854,1,0,0
2478,123,18,2,6.340146576118668,1,1,0
2479,123,19,2,6.390820519739856,2,0,0
2480,124,0,3,6.586632020803604,1,0,0
2481,124,1,3,6.599849324346432,1,1,0
2482,124,2,3,6.4672988656217045,1,0,0
2483,124,3,3,6.5766495872403805,1,0,0
2484,124,4,3,6.451447030439853,1,0,0
2485,124,5,3,6.534863445375057,1,0,0
2486,124,6,3,6.571389973206757,1,1,0
2487,124,7,3,6.631523865804057,2,0,0
2488,124,8,3,6.465911250911353,1,0,0
2489,124,9,3,6.4370981309470325,2,0,0
2490,124,10,3,6.714687526725715,1,0,0
2491,124,11,3,6.334515820149336,1,1,0
2492,124,12,3,6.579398711617136,1,1,0
2493,124,13,3,6.536994886047653,2,1,0
2494,124,14,3,6.644498415679006,2,1,1
2495,124,15,3,6.489550104642904,1,0,0
2496,124,16,3,6.394917092057447,1,0,0
2497,124,17,3,6.568609389955854,1,0,0
2498,124,18,3,6.340146576118668,1,1,0
2499,124,19,3,6.390820519739856,2,0,0
2500,125,0,3,6.586632020803604,1,0,0
2501,125,1,3,6.599849324346432,1,1,1
2502,125,2,3,6.4672988656217045,1,0,0
2503,125,3,3,6.5766495872403805,1,0,0
2504,125,4,3,6.451447030439853,1,0,0
2505,125,5,3,6.534863445375057,1,0,0
2506,125,6,3,6.571389973206757,1,1,0
2507,125,7,3,6.631523865804057,2,0,0
2508,125,8,3,6.465911250911353,1,0,0
2509,125,9,3,6.4370981309470325,2,0,0
2510,125,10,3,6.714687526725715,1,0,0
2511,125,11,3,6.334515820149336,1,1,0
2512,125,12,3,6.579398711617136,1,1,0
2513,125,13,3,6.536994886047653,2,1,0
2514,125,14,3,6.644498415679006,2,1,0
2515,125,15,3,6.489550104642904,1,0,0
2516,125,16,3,6.394917092057447,1,0,0
2517,125,17,3,6.568609389955854,1,0,0
2518,125,18,3,6.340146576118668,1,1,0
2519,125,19,3,6.390820519739856,2,0,0
2520,126,0,1,6.586632020803604,1,0,0
2521,126,1,1,6.599849324346432,1,1,0
2522,126,2,1,6.4672988656217045,1,0,0
2523,126,3,1,6.5766495872403805,1,0,0
2524,126,4,1,6.451447030439853,1,0,0
2525,126,5,1,6.534863445375057,1,0,0
2526,126,6,1,6.571389973206757,1,1,0
2527,126,7,1,6.631523865804057,2,0,0
2528,126,8,1,6.465911250911353,1,0,0
2529,126,9,1,6.4370981309470325,2,0,0
2530,126,10,1,6.714687526725715,1,0,0
2531,126,11,1,6.334515820149336,1,1,0
2532,126,12,1,6.579398711617136,1,1,0
2533,126,13,1,6.536994886047653,2,1,1
2534,126,14,1,6.644498415679006,2,1,0
2535,126,15,1,6.489550104642904,1,0,0
2536,126,16,1,6.394917092057447,1,0,0
2537,126,17,1,6.568609389955854,1,0,0
2538,126,18,1,6.340146576118668,1,1,0
2539,126,19,1,6.390820519739856,2,0,0
2540,127,0,1,6.586632020803604,1,0,0
2541,127,1,1,6.599849324346432,1,1,0
2542,127,2,1,6.4672988656217045,1,0,0
2543,127,3,1,6.5766495872403805,1,0,0
2544,127,4,1,6.451447030439853,1,0,0
2545,127,5,1,6.534863445375057,1,0,0
2546,127,6,1,6.571389973206757,1,1,0
2547,127,7,1,6.631523865804057,2,0,0
2548,127,8,1,6.465911250911353,1,0,0
2549,127,9,1,6.4370981309470325,2,0,0
2550,127,10,1,6.714687526725715,1,0,0
2551,127,11,1,6.334515820149336,1,1,0
2552,127,12,1,6.579398711617136,1,1,0
2553,127,13,1,6.536994886047653,2,1,0
2554,127,14,1,6.644498415679006,2,1,1
2555,127,15,1,6.489550104642904,1,0,0
2556,127,16,1,6.394917092057447,1,0,0
2557,127,17,1,6.568609389955854,1,0,0
2558,127,18,1,6.340146576118668,1,1,0
2559,127,19,1,6.390820519739856,2,0,0
2560,128,0,2,6.586632020803604,1,0,0
2561,128,1,2,6.599849324346432,1,1,0
2562,128,2,2,6.4672988656217045,1,0,0
2563,128,3,2,6.5766495872403805,1,0,0
2564,128,4,2,6.451447030439853,1,0,0
2565,128,5,2,6.534863445375057,1,0,0
2566,128,6,2,6.571389973206757,1,1,0
2567,128,7,2,6.631523865804057,2,0,0
2568,128,8,2,6.465911250911353,1,0,0
2569,128,9,2,6.4370981309470325,2,0,0
2570,128,10,2,6.714687526725715,1,0,0
2571,128,11,2,6.334515820149336,1,1,0
2572,128,12,2,6.579398711617136,1,1,0
2573,128,13,2,6.536994886047653,2,1,0
2574,128,14,2,6.644498415679006,2,1,0
2575,128,15,2,6.489550104642904,1,0,0
2576,128,16,2,6.394917092057447,1,0,0
2577,128,17,2,6.568609389955854,1,0,0
2578,128,18,2,6.340146576118668,1,1,0
2579,128,19,2,6.390820519739856,2,0,1
2580,129,0,1,6.586632020803604,1,0,0
2581,129,1,1,6.599849324346432,1,1,0
2582,129,2,1,6.4672988656217045,1,0,0
2583,129,3,1,6.5766495872403805,1,0,0
2584,129,4,1,6.451447030439853,1,0,0
2585,129,5,1,6.534863445375057,1,0,0
2586,129,6,1,6.571389973206757,1,1,0
2587,129,7,1,6.631523865804057,2,0,0
2588,129,8,1,6.465911250911353,1,0,1
2589,129,9,1,6.4370981309470325,2,0,0
2590,129,10,1,6.714687526725715,1,0,0
2591,129,11,1,6.334515820149336,1,1,0
2592,129,12,1,6.579398711617136,1,1,0
2593,129,13,1,6.536994886047653,2,1,0
2594,129,14,1,6.644498415679006,2,1,0
2595,129,15,1,6.489550104642904,1,0,0
2596,129,16,1,6.394917092057447,1,0,0
2597,129,17,1,6.568609389955854,1,0,0
2598,129,18,1,6.340146576118668,1,1,0
2599,129,19,1,6.390820519739856,2,0,0
2600,130,0,3,6.586632020803604,1,0,0
2601,130,1,3,6.599849324346432,1,1,0
2602,130,2,3,6.4672988656217045,1,0,0
2603,130,3,3,6.5766495872403805,1,0,0
2604,130,4,3,6.451447030439853,1,0,0
2605,130,5,3,6.534863445375057,1,0,0
2606,130,6,3,6.571389973206757,1,1,1
2607,130,7,3,6.631523865804057,2,0,0
2608,130,8,3,6.465911250911353,1,0,0
2609,130,9,3,6.4370981309470325,2,0,0
2610,130,10,3,6.714687526725715,1,0,0
2611,130,11,3,6.334515820149336,1,1,0
2612,130,12,3,6.579398711617136,1,1,0
2613,130,13,3,6.536994886047653,2,1,0
2614,130,14,3,6.644498415679006,2,1,0
2615,130,15,3,6.489550104642904,1,0,0
2616,130,16,3,6.394917092057447,1,0,0
2617,130,17,3,6.568609389955854,1,0,0
2618,130,18,3,6.340146576118668,1,1,0
2619,130,19,3,6.390820519739856,2,0,0
2620,131,0,2,6.586632020803604,1,0,0
2621,131,1,2,6.599849324346432,1,1,0
2622,131,2,2,6.4672988656217045,1,0,0
2623,131,3,2,6.5766495872403805,1,0,0
2624,131,4,2,6.451447030439853,1,0,0
2625,131,5,2,6.534863445375057,1,0,0
2626,131,6,2,6.571389973206757,1,1,0
2627,131,7,2,6.631523865804057,2,0,0
2628,131,8,2,6.465911250911353,1,0,0
2629,131,9,2,6.4370981309470325,2,0,0
2630,131,10,2,6.714687526725715,1,0,0
2631,131,11,2,6.334515820149336,1,1,0
2632,131,12,2,6.579398711617136,1,1,0
2633,131,13,2,6.536994886047653,2,1,0
2634,131,14,2,6.644498415679006,2,1,0
2635,131,15,2,6.489550104642904,1,0,0
2636,131,16,2,6.394917092057447,1,0,0
2637,131,17,2,6.568609389955854,1,0,1
2638,131,18,2,6.340146576118668,1,1,0
2639,131,19,2,6.390820519739856,2,0,0
2640,132,0,3,6.586632020803604,1,0,0
2641,132,1,3,6.599849324346432,1,1,0
2642,132,2,3,6.4672988656217045,1,0,0
2643,132,3,3,6.5766495872403805,1,0,0
2644,132,4,3,6.451447030439853,1,0,0
2645,132,5,3,6.534863445375057,1,0,0
2646,132,6,3,6.571389973206757,1,1,0
2647,132,7,3,6.631523865804057,2,0,0
2648,132,8,3,6.465911250911353,1,0,0
2649,132,9,3,6.4370981309470325,2,0,0
2650,132,10,3,6.714687526725715,1,0,0
2651,132,11,3,6.334515820149336,1,1,0
2652,132,12,3,6.579398711617136,1,1,0
2653,132,13,3,6.536994886047653,2,1,0
2654,132,14,3,6.644498415679006,2,1,0
2655,132,15,3,6.489550104642904,1,0,0
2656,132,16,3,6.394917092057447,1,0,0
2657,132,17,3,6.568609389955854,1,0,0
2658,132,18,3,6.340146576118668,1,1,1
2659,132,19,3,6.390820519739856,2,0,0
2660,133,0,3,6.586632020803604,1,0,0
2661,133,1,3,6.599849324346432,1,1,0
2662,133,2,3,6.4672988656217045,1,0,0
2663,133,3,3,6.5766495872403805,1,0,0
2664,133,4,3,6.451447030439853,1,0,0
2665,133,5,3,6.534863445375057,1,0,0
2666,133,6,3,6.571389973206757,1,1,0
2667,133,7,3,6.631523865804057,2,0,1
2668,133,8,3,6.465911250911353,1,0,0
2669,133,9,3,6.4370981309470325,2,0,0
2670,133,10,3,6.714687526725715,1,0,0
2671,133,11,3,6.334515820149336,1,1,0
2672,133,12,3,6.579398711617136,1,1,0
2673,133,13,3,6.536994886047653,2,1,0
2674,133,14,3,6.644498415679006,2,1,0
2675,133,15,3,6.489550104642904,1,0,0
2676,133,16,3,6.394917092057447,1,0,0
2677,133,17,3,6.568609389955854,1,0,0
2678,133,18,3,6.340146576118668,1,1,0
2679,133,19,3,6.390820519739856,2,0,0
2680,134,0,1,6.586632020803604,1,0,0
2681,134,1,1,6.599849324346432,1,1,0
2682,134,2,1,6.4672988656217045,1,0,0
2683,134,3,1,6.5766495872403805,1,0,0
2684,134,4,1,6.451447030439853,1,0,0
2685,134,5,1,6.534863445375057,1,0,0
2686,134,6,1,6.571389973206757,1,1,0
2687,134,7,1,6.631523865804057,2,0,0
2688,134,8,1,6.465911250911353,1,0,0
2689,134,9,1,6.4370981309470325,2,0,0
2690,134,10,1,6.714687526725715,1,0,0
2691,134,11,1,6.334515820149336,1,1,0
2692,134,12,1,6.579398711617136,1,1,1
2693,134,13,1,6.536994886047653,2,1,0
2694,134,14,1,6.644498415679006,2,1,0
2695,134,15,1,6.489550104642904,1,0,0
2696,134,16,1,6.394917092057447,1,0,0
2697,134,17,1,6.568609389955854,1,0,0
2698,134,18,1,6.340146576118668,1,1,0
2699,134,19,1,6.390820519739856,2,0,0
2700,135,0,1,6.586632020803604,1,0,0
2701,135,1,1,6.599849324346432,1,1,0
2702,135,2,1,6.4672988656217045,1,0,0
2703,135,3,1,6.5766495872403805,1,0,0
2704,135,4,1,6.451447030439853,1,0,0
2705,135,5,1,6.534863445375057,1,0,0
2706,135,6,1,6.571389973206757,1,1,0
2707,135,7,1,6.631523865804057,2,0,0
2708,135,8,1,6.465911250911353,1,0,0
2709,135,9,1,6.4370981309470325,2,0,0
2710,135,10,1,6.714687526725715,1,0,0
2711,135,11,1,6.334515820149336,1,1,0
2712,135,12,1,6.579398711617136,1,1,0
2713,135,13,1,6.536994886047653,2,1,0
2714,135,14,1,6.644498415679006,2,1,1
2715,135,15,1,6.489550104642904,1,0,0
2716,135,16,1,6.394917092057447,1,0,0
2717,135,17,1,6.568609389955854,1,0,0
2718,135,18,1,6.340146576118668,1,1,0
2719,135,19,1,6.390820519739856,2,0,0
2720,136,0,3,6.586632020803604,1,0,0
2721,136,1,3,6.599849324346432,1,1,0
2722,136,2,3,6.4672988656217045,1,0,0
2723,136,3,3,6.5766495872403805,1,0,0
2724,136,4,3,6.451447030439853,1,0,0
2725,136,5,3,6.534863445375057,1,0,0
2726,136,6,3,6.571389973206757,1,1,0
2727,136,7,3,6.631523865804057,2,0,0
2728,136,8,3,6.465911250911353,1,0,0
2729,136,9,3,6.4370981309470325,2,0,0
2730,136,10,3,6.714687526725715,1,0,0
2731,136,11,3,6.334515820149336,1,1,0
2732,136,12,3,6.579398711617136,1,1,0
2733,136,13,3,6.536994886047653,2,1,0
2734,136,14,3,6.644498415679006,2,1,0
2735,136,15,3,6.489550104642904,1,0,0
2736,136,16,3,6.394917092057447,1,0,1
2737,136,17,3,6.568609389955854,1,0,0
2738,136,18,3,6.340146576118668,1,1,0
2739,136,19,3,6.390820519739856,2,0,0
2740,137,0,2,6.586632020803604,1,0,0
2741,137,1,2,6.599849324346432,1,1,0
2742,137,2,2,6.4672988656217045,1,0,0
2743,137,3,2,6.5766495872403805,1,0,0
2744,137,4,2,6.451447030439853,1,0,0
2745,137,5,2,6.534863445375057,1,0,1
2746,137,6,2,6.571389973206757,1,1,0
2747,137,7,2,6.631523865804057,2,0,0
2748,137,8,2,6.465911250911353,1,0,0
2749,137,9,2,6.4370981309470325,2,0,0
2750,137,10,2,6.714687526725715,1,0,0
2751,137,11,2,6.334515820149336,1,1,0
2752,137,12,2,6.579398711617136,1,1,0
2753,137,13,2,6.536994886047653,2,1,0
2754,137,14,2,6.644498415679006,2,1,0
2755,137,15,2,6.489550104642904,1,0,0
2756,137,16,2,6.394917092057447,1,0,0
2757,137,17,2,6.568609389955854,1,0,0
2758,137,18,2,6.340146576118668,1,1,0
2759,137,19,2,6.390820519739856,2,0,0
2760,138,0,3,6.586632020803604,1,0,0
2761,138,1,3,6.599849324346432,1,1,0
2762,138,2,3,6.4672988656217045,1,0,0
2763,138,3,3,6.5766495872403805,1,0,0
2764,138,4,3,6.451447030439853,1,0,0
2765,138,5,3,6.534863445375057,1,0,0
2766,138,6,3,6.571389973206757,1,1,0
2767,138,7,3,6.631523865804057,2,0,0
2768,138,8,3,6.465911250911353,1,0,0
2769,138,9,3,6.4370981309470325,2,0,0
2770,138,10,3,6.714687526725715,1,0,0
2771,138,11,3,6.334515820149336,1,1,0
2772,138,12,3,6.579398711617136,1,1,0
2773,138,13,3,6.536994886047653,2,1,0
2774,138,14,3,6.644498415679006,2,1,1
2775,138,15,3,6.489550104642904,1,0,0
2776,138,16,3,6.394917092057447,1,0,0
2777,138,17,3,6.568609389955854,1,0,0
2778,138,18,3,6.340146576118668,1,1,0
2779,138,19,3,6.390820519739856,2,0,0
2780,139,0,3,6.586632020803604,1,0,0
2781,139,1,3,6.599849324346432,1,1,0
2782,139,2,3,6.4672988656217045,1,0,0
2783,139,3,3,6.5766495872403805,1,0,0
2784,139,4,3,6.451447030439853,1,0,0
2785,139,5,3,6.534863445375057,1,0,0
2786,139,6,3,6.571389973206757,1,1,0
2787,139,7,3,6.631523865804057,2,0,0
2788,139,8,3,6.465911250911353,1,0,0
2789,139,9,3,6.4370981309470325,2,0,0
2790,139,10,3,6.714687526725715,1,0,0
2791,139,11,3,6.334515820149336,1,1,0
2792,139,12,3,6.579398711617136,1,1,0
2793,139,13,3,6.536994886047653,2,1,0
2794,139,14,3,6.644498415679006,2,1,1
2795,139,15,3,6.489550104642904,1,0,0
2796,139,16,3,6.394917092057447,1,0,0
2797,139,17,3,6.568609389955854,1,0,0
2798,139,18,3,6.340146576118668,1,1,0
2799,139,19,3,6.390820519739856,2,0,0
2800,140,0,2,6.586632020803604,1,0,0
2801,140,1,2,6.599849324346432,1,1,0
2802,140,2,2,6.4672988656217045,1,0,0
2803,140,3,2,6.5766495872403805,1,0,0
2804,140,4,2,6.451447030439853,1,0,0
2805,140,5,2,6.534863445375057,1,0,0
2806,140,6,2,6.571389973206757,1,1,0
2807,140,7,2,6.631523865804057,2,0,0
2808,140,8,2,6.465911250911353,1,0,0
2809,140,9,2,6.4370981309470325,2,0,0
2810,140,10,2,6.714687526725715,1,0,0
2811,140,11,2,6.334515820149336,1,1,0
2812,140,12,2,6.579398711617136,1,1,0
2813,140,13,2,6.536994886047653,2,1,1
2814,140,14,2,6.644498415679006,2,1,0
2815,140,15,2,6.489550104642904,1,0,0
2816,140,16,2,6.394917092057447,1,0,0
2817,140,17,2,6.568609389955854,1,0,0
2818,140,18,2,6.340146576118668,1,1,0
2819,140,19,2,6.390820519739856,2,0,0
2820,141,0,3,6.586632020803604,1,0,0
2821,141,1,3,6.599849324346432,1,1,0
2822,141,2,3,6.4672988656217045,1,0,0
2823,141,3,3,6.5766495872403805,1,0,0
2824,141,4,3,6.451447030439853,1,0,1
2825,141,5,3,6.534863445375057,1,0,0
2826,141,6,3,6.571389973206757,1,1,0
2827,141,7,3,6.631523865804057,2,0,0
2828,141,8,3,6.465911250911353,1,0,0
2829,141,9,3,6.4370981309470325,2,0,0
2830,141,10,3,6.714687526725715,1,0,0
2831,141,11,3,6.334515820149336,1,1,0
2832,141,12,3,6.579398711617136,1,1,0
2833,141,13,3,6.536994886047653,2,1,0
2834,141,14,3,6.644498415679006,2,1,0
2835,141,15,3,6.489550104642904,1,0,0
2836,141,16,3,6.394917092057447,1,0,0
2837,141,17,3,6.568609389955854,1,0,0
2838,141,18,3,6.340146576118668,1,1,0
2839,141,19,3,6.390820519739856,2,0,0
2840,142,0,3,6.586632020803604,1,0,0
2841,142,1,3,6.599849324346432,1,1,1
2842,142,2,3,6.4672988656217045,1,0,0
2843,142,3,3,6.5766495872403805,1,0,0
2844,142,4,3,6.451447030439853,1,0,0
2845,142,5,3,6.534863445375057,1,0,0
2846,142,6,3,6.571389973206757,1,1,0
2847,142,7,3,6.631523865804057,2,0,0
2848,142,8,3,6.465911250911353,1,0,0
2849,142,9,3,6.4370981309470325,2,0,0
2850,142,10,3,6.714687526725715,1,0,0
2851,142,11,3,6.334515820149336,1,1,0
2852,142,12,3,6.579398711617136,1,1,0
2853,142,13,3,6.536994886047653,2,1,0
2854,142,14,3,6.644498415679006,2,1,0
2855,142,15,3,6.489550104642904,1,0,0
2856,142,16,3,6.394917092057447,1,0,0
2857,142,17,3,6.568609389955854,1,0,0
2858,142,18,3,6.340146576118668,1,1,0
2859,142,19,3,6.390820519739856,2,0,0
2860,143,0,3,6.586632020803604,1,0,0
2861,143,1,3,6.599849324346432,1,1,0
2862,143,2,3,6.4672988656217045,1,0,0
2863,143,3,3,6.5766495872403805,1,0,0
2864,143,4,3,6.451447030439853,1,0,0
2865,143,5,3,6.534863445375057,1,0,0
2866,143,6,3,6.571389973206757,1,1,0
2867,143,7,3,6.631523865804057,2,0,1
2868,143,8,3,6.465911250911353,1,0,0
2869,143,9,3,6.4370981309470325,2,0,0
2870,143,10,3,6.714687526725715,1,0,0
2871,143,11,3,6.334515820149336,1,1,0
2872,143,12,3,6.579398711617136,1,1,0
2873,143,13,3,6.536994886047653,2,1,0
2874,143,14,3,6.644498415679006,2,1,0
2875,143,15,3,6.489550104642904,1,0,0
2876,143,16,3,6.394917092057447,1,0,0
2877,143,17,3,6.568609389955854,1,0,0
2878,143,18,3,6.340146576118668,1,1,0
2879,143,19,3,6.390820519739856,2,0,0
2880,144,0,2,6.586632020803604,1,0,0
2881,144,1,2,6.599849324346432,1,1,0
2882,144,2,2,6.4672988656217045,1,0,0
2883,144,3,2,6.5766495872403805,1,0,0
2884,144,4,2,6.451447030439853,1,0,0
2885,144,5,2,6.534863445375057,1,0,0
2886,144,6,2,6.571389973206757,1,1,0
2887,144,7,2,6.631523865804057,2,0,0
2888,144,8,2,6.465911250911353,1,0,0
2889,144,9,2,6.4370981309470325,2,0,0
2890,144,10,2,6.714687526725715,1,0,0
2891,144,11,2,6.334515820149336,1,1,0
2892,144,12,2,6.579398711617136,1,1,0
2893,144,13,2,6.536994886047653,2,1,0
2894,144,14,2,6.644498415679006,2,1,1
2895,144,15,2,6.489550104642904,1,0,0
2896,144,16,2,6.394917092057447,1,0,0
2897,144,17,2,6.568609389955854,1,0,0
2898,144,18,2,6.340146576118668,1,1,0
2899,144,19,2,6.390820519739856,2,0,0
2900,145,0,1,6.586632020803604,1,0,0
2901,145,1,1,6.599849324346432,1,1,1
2902,145,2,1,6.4672988656217045,1,0,0
2903,145,3,1,6.5766495872403805,1,0,0
2904,145,4,1,6.451447030439853,1,0,0
2905,145,5,1,6.534863445375057,1,0,0
2906,145,6,1,6.571389973206757,1,1,0
2907,145,7,1,6.631523865804057,2,0,0
2908,145,8,1,6.465911250911353,1,0,0
2909,145,9,1,6.4370981309470325,2,0,0
2910,145,10,1,6.714687526725715,1,0,0
2911,145,11,1,6.334515820149336,1,1,0
2912,145,12,1,6.579398711617136,1,1,0
2913,145,13,1,6.536994886047653,2,1,0
2914,145,14,1,6.644498415679006,2,1,0
2915,145,15,1,6.489550104642904,1,0,0
2916,145,16,1,6.394917092057447,1,0,0
2917,145,17,1,6.568609389955854,1,0,0
2918,145,18,1,6.340146576118668,1,1,0
2919,145,19,1,6.390820519739856,2,0,0
2920,146,0,1,6.586632020803604,1,0,1
2921,146,1,1,6.599849324346432,1,1,0
2922,146,2,1,6.4672988656217045,1,0,0
2923,146,3,1,6.5766495872403805,1,0,0
2924,146,4,1,6.451447030439853,1,0,0
2925,146,5,1,6.534863445375057,1,0,0
2926,146,6,1,6.571389973206757,1,1,0
2927,146,7,1,6.631523865804057,2,0,0
2928,146,8,1,6.465911250911353,1,0,0
2929,146,9,1,6.4370981309470325,2,0,0
2930,146,10,1,6.714687526725715,1,0,0
2931,146,11,1,6.334515820149336,1,1,0
2932,146,12,1,6.579398711617136,1,1,0
2933,146,13,1,6.536994886047653,2,1,0
2934,146,14,1,6.644498415679006,2,1,0
2935,146,15,1,6.489550104642904,1,0,0
2936,146,16,1,6.394917092057447,1,0,0
2937,146,17,1,6.568609389955854,1,0,0
2938,146,18,1,6.340146576118668,1,1,0
2939,146,19,1,6.390820519739856,2,0,0
2940,147,0,1,6.586632020803604,1,0,0
2941,147,1,1,6.599849324346432,1,1,0
2942,147,2,1,6.4672988656217045,1,0,0
2943,147,3,1,6.5766495872403805,1,0,0
2944,147,4,1,6.451447030439853,1,0,0
2945,147,5,1,6.534863445375057,1,0,0
2946,147,6,1,6.571389973206757,1,1,0
2947,147,7,1,6.631523865804057,2,0,0
2948,147,8,1,6.465911250911353,1,0,0
2949,147,9,1,6.4370981309470325,2,0,0
2950,147,10,1,6.714687526725715,1,0,0
2951,147,11,1,6.334515820149336,1,1,1
2952,147,12,1,6.579398711617136,1,1,0
2953,147,13,1,6.536994886047653,2,1,0
2954,147,14,1,6.644498415679006,2,1,0
2955,147,15,1,6.489550104642904,1,0,0
2956,147,16,1,6.394917092057447,1,0,0
2957,147,17,1,6.568609389955854,1,0,0
2958,147,18,1,6.340146576118668,1,1,0
2959,147,19,1,6.390820519739856,2,0,0
2960,148,0,2,6.586632020803604,1,0,0
2961,148,1,2,6.599849324346432,1,1,1
2962,148,2,2,6.4672988656217045,1,0,0
2963,148,3,2,6.5766495872403805,1,0,0
2964,148,4,2,6.451447030439853,1,0,0
2965,148,5,2,6.534863445375057,1,0,0
2966,148,6,2,6.571389973206757,1,1,0
2967,148,7,2,6.631523865804057,2,0,0
2968,148,8,2,6.465911250911353,1,0,0
2969,148,9,2,6.4370981309470325,2,0,0
2970,148,10,2,6.714687526725715,1,0,0
2971,148,11,2,6.334515820149336,1,1,0
2972,148,12,2,6.579398711617136,1,1,0
2973,148,13,2,6.536994886047653,2,1,0
2974,148,14,2,6.644498415679006,2,1,0
2975,148,15,2,6.489550104642904,1,0,0
2976,148,16,2,6.394917092057447,1,0,0
2977,148,17,2,6.568609389955854,1,0,0
2978,148,18,2,6.340146576118668,1,1,0
2979,148,19,2,6.390820519739856,2,0,0
2980,149,0,1,6.586632020803604,1,0,0
2981,149,1,1,6.599849324346432,1,1,0
2982,149,2,1,6.4672988656217045,1,0,0
2983,149,3,1,6.5766495872403805,1,0,0
2984,149,4,1,6.451447030439853,1,0,1
2985,149,5,1,6.534863445375057,1,0,0
2986,149,6,1,6.571389973206757,1,1,0
2987,149,7,1,6.631523865804057,2,0,0
2988,149,8,1,6.465911250911353,1,0,0
2989,149,9,1,6.4370981309470325,2,0,0
2990,149,10,1,6.714687526725715,1,0,0
2991,149,11,1,6.334515820149336,1,1,0
2992,149,12,1,6.579398711617136,1,1,0
2993,149,13,1,6.536994886047653,2,1,0
2994,149,14,1,6.644498415679006,2,1,0
2995,149,15,1,6.489550104642904,1,0,0
2996,149,16,1,6.394917092057447,1,0,0
2997,149,17,1,6.568609389955854,1,0,0
2998,149,18,1,6.340146576118668,1,1,0
2999,149,19,1,6.390820519739856,2,0,0
3000,150,0,2,6.586632020803604,1,0,0
3001,150,1,2,6.599849324346432,1,1,1
3002,150,2,2,6.4672988656217045,1,0,0
3003,150,3,2,6.5766495872403805,1,0,0
3004,150,4,2,6.451447030439853,1,0,0
3005,150,5,2,6.534863445375057,1,0,0
3006,150,6,2,6.571389973206757,1,1,0
3007,150,7,2,6.631523865804057,2,0,0
3008,150,8,2,6.465911250911353,1,0,0
3009,150,9,2,6.4370981309470325,2,0,0
3010,150,10,2,6.714687526725715,1,0,0
3011,150,11,2,6.334515820149336,1,1,0
3012,150,12,2,6.579398711617136,1,1,0
3013,150,13,2,6.536994886047653,2,1,0
3014,150,14,2,6.644498415679006,2,1,0
3015,150,15,2,6.489550104642904,1,0,0
3016,150,16,2,6.394917092057447,1,0,0
3017,150,17,2,6.568609389955854,1,0,0
3018,150,18,2,6.340146576118668,1,1,0
3019,150,19,2,6.390820519739856,2,0,0
3020,151,0,2,6.586632020803604,1,0,0
3021,151,1,2,6.599849324346432,1,1,0
3022,151,2,2,6.4672988656217045,1,0,0
3023,151,3,2,6.5766495872403805,1,0,0
3024,151,4,2,6.451447030439853,1,0,0
3025,151,5,2,6.534863445375057,1,0,0
3026,151,6,2,6.571389973206757,1,1,0
3027,151,7,2,6.631523865804057,2,0,0
3028,151,8,2,6.465911250911353,1,0,0
3029,151,9,2,6.4370981309470325,2,0,0
3030,151,10,2,6.714687526725715,1,0,0
3031,151,11,2,6.334515820149336,1,1,0
3032,151,12,2,6.579398711617136,1,1,0
3033,151,13,2,6.536994886047653,2,1,1
3034,151,14,2,6.644498415679006,2,1,0
3035,151,15,2,6.489550104642904,1,0,0
3036,151,16,2,6.394917092057447,1,0,0
3037,151,17,2,6.568609389955854,1,0,0
3038,151,18,2,6.340146576118668,1,1,0
3039,151,19,2,6.390820519739856,2,0,0
3040,152,0,2,6.586632020803604,1,0,0
3041,152,1,2,6.599849324346432,1,1,0
3042,152,2,2,6.4672988656217045,1,0,0
3043,152,3,2,6.5766495872403805,1,0,0
3044,152,4,2,6.451447030439853,1,0,0
3045,152,5,2,6.534863445375057,1,0,0
3046,152,6,2,6.571389973206757,1,1,0
3047,152,7,2,6.631523865804057,2,0,0
3048,152,8,2,6.465911250911353,1,0,0
3049,152,9,2,6.4370981309470325,2,0,0
3050,152,10,2,6.714687526725715,1,0,0
3051,152,11,2,6.334515820149336,1,1,0
3052,152,12,2,6.579398711617136,1,1,0
3053,152,13,2,6.536994886047653,2,1,0
3054,152,14,2,6.644498415679006,2,1,1
3055,152,15,2,6.489550104642904,1,0,0
3056,152,16,2,6.394917092057447,1,0,0
3057,152,17,2,6.568609389955854,1,0,0
3058,152,18,2,6.340146576118668,1,1,0
3059,152,19,2,6.390820519739856,2,0,0
3060,153,0,2,6.586632020803604,1,0,0
3061,153,1,2,6.599849324346432,1,1,0
3062,153,2,2,6.4672988656217045,1,0,0
3063,153,3,2,6.5766495872403805,1,0,0
3064,153,4,2,6.451447030439853,1,0,0
3065,153,5,2,6.534863445375057,1,0,0
