,individual_id_i,apt_id_j,family_size_i,logsqfeet_j,bath_j,outdoor_j,y_ij
36356,1731,5,1,6.892686471742062,1,3.043729698518918,0
36357,1731,6,1,6.7765346656109235,1,2.567320966001672,0
36358,1731,7,1,6.793050106792108,2,3.3051656530826863,0
36359,1731,8,1,6.4922346967527504,1,1.919680309142541,0
36360,1731,9,1,6.604583717715761,2,2.305227640950248,0
36361,1731,10,1,6.884895304580682,1,1.786127482015151,1
36362,1731,11,1,6.118909066003353,2,4.207668166477485,0
36363,1731,12,1,5.871507397630564,1,2.6931050844054085,0
36364,1731,13,1,6.761053088071505,1,3.6054092706085665,0
36365,1731,14,1,6.2972673782486375,1,2.6096577968596457,0
36366,1731,15,1,6.062593039706191,2,3.085974410219384,0
36367,1731,16,1,6.132612196154492,1,3.871952713019942,0
36368,1731,17,1,6.241101119314902,1,3.800216699508888,0
36369,1731,18,1,6.146578119357621,2,4.8804684489528425,0
36370,1731,19,1,6.643044566544358,2,2.0065514020398276,0
36372,1732,0,3,5.759642375590577,1,1.4820068121483911,0
36373,1732,1,3,6.377517128545226,2,1.1783536034358504,0
36374,1732,2,3,6.043630754432218,2,2.453077540600386,0
36375,1732,3,3,6.4306964221953224,2,4.675142949408205,0
36376,1732,4,3,5.27026544220239,1,0.7003695248300663,0
36377,1732,5,3,6.892686471742062,1,3.043729698518918,0
36378,1732,6,3,6.7765346656109235,1,2.567320966001672,0
36379,1732,7,3,6.793050106792108,2,3.3051656530826863,0
36380,1732,8,3,6.4922346967527504,1,1.919680309142541,0
36381,1732,9,3,6.604583717715761,2,2.305227640950248,0
36382,1732,10,3,6.884895304580682,1,1.786127482015151,0
36383,1732,11,3,6.118909066003353,2,4.207668166477485,0
36384,1732,12,3,5.871507397630564,1,2.6931050844054085,0
36385,1732,13,3,6.761053088071505,1,3.6054092706085665,0
36386,1732,14,3,6.2972673782486375,1,2.6096577968596457,0
36387,1732,15,3,6.062593039706191,2,3.085974410219384,0
36388,1732,16,3,6.132612196154492,1,3.871952713019942,0
36389,1732,17,3,6.241101119314902,1,3.800216699508888,0
36390,1732,18,3,6.146578119357621,2,4.8804684489528425,0
36391,1732,19,3,6.643044566544358,2,2.0065514020398276,0
36393,1733,0,2,5.759642375590577,1,1.4820068121483911,0
36394,1733,1,2,6.377517128545226,2,1.1783536034358504,0
36395,1733,2,2,6.043630754432218,2,2.453077540600386,0
36396,1733,3,2,6.4306964221953224,2,4.675142949408205,0
36397,1733,4,2,5.27026544220239,1,0.7003695248300663,0
36398,1733,5,2,6.892686471742062,1,3.043729698518918,0
36399,1733,6,2,6.7765346656109235,1,2.567320966001672,0
36400,1733,7,2,6.793050106792108,2,3.3051656530826863,0
36401,1733,8,2,6.4922346967527504,1,1.919680309142541,1
36402,1733,9,2,6.604583717715761,2,2.305227640950248,0
36403,1733,10,2,6.884895304580682,1,1.786127482015151,0
36404,1733,11,2,6.118909066003353,2,4.207668166477485,0
36405,1733,12,2,5.871507397630564,1,2.6931050844054085,0
36406,1733,13,2,6.761053088071505,1,3.6054092706085665,0
36407,1733,14,2,6.2972673782486375,1,2.6096577968596457,0
36408,1733,15,2,6.062593039706191,2,3.085974410219384,0
36409,1733,16,2,6.132612196154492,1,3.871952713019942,0
36410,1733,17,2,6.241101119314902,1,3.800216699508888,0
36411,1733,18,2,6.146578119357621,2,4.8804684489528425,0
36412,1733,19,2,6.643044566544358,2,2.0065514020398276,0
36414,1734,0,3,5.759642375590577,1,1.4820068121483911,0
36415,1734,1,3,6.377517128545226,2,1.1783536034358504,0
36416,1734,2,3,6.043630754432218,2,2.453077540600386,0
36417,1734,3,3,6.4306964221953224,2,4.675142949408205,0
36418,1734,4,3,5.27026544220239,1,0.7003695248300663,0
36419,1734,5,3,6.892686471742062,1,3.043729698518918,0
36420,1734,6,3,6.7765346656109235,1,2.567320966001672,0
36421,1734,7,3,6.793050106792108,2,3.3051656530826863,0
36422,1734,8,3,6.4922346967527504,1,1.919680309142541,0
36423,1734,9,3,6.604583717715761,2,2.305227640950248,0
36424,1734,10,3,6.884895304580682,1,1.786127482015151,0
36425,1734,11,3,6.118909066003353,2,4.207668166477485,0
36426,1734,12,3,5.871507397630564,1,2.6931050844054085,0
36427,1734,13,3,6.761053088071505,1,3.6054092706085665,0
36428,1734,14,3,6.2972673782486375,1,2.6096577968596457,0
36429,1734,15,3,6.062593039706191,2,3.085974410219384,0
36430,1734,16,3,6.132612196154492,1,3.871952713019942,0
36431,1734,17,3,6.241101119314902,1,3.800216699508888,0
36432,1734,18,3,6.146578119357621,2,4.8804684489528425,1
36433,1734,19,3,6.643044566544358,2,2.0065514020398276,0
36435,1735,0,3,5.759642375590577,1,1.4820068121483911,0
36436,1735,1,3,6.377517128545226,2,1.1783536034358504,0
36437,1735,2,3,6.043630754432218,2,2.453077540600386,0
36438,1735,3,3,6.4306964221953224,2,4.675142949408205,1
36439,1735,4,3,5.27026544220239,1,0.7003695248300663,0
36440,1735,5,3,6.892686471742062,1,3.043729698518918,0
36441,1735,6,3,6.7765346656109235,1,2.567320966001672,0
36442,1735,7,3,6.793050106792108,2,3.3051656530826863,0
36443,1735,8,3,6.4922346967527504,1,1.919680309142541,0
36444,1735,9,3,6.604583717715761,2,2.305227640950248,0
36445,1735,10,3,6.884895304580682,1,1.786127482015151,0
36446,1735,11,3,6.118909066003353,2,4.207668166477485,0
36447,1735,12,3,5.871507397630564,1,2.6931050844054085,0
36448,1735,13,3,6.761053088071505,1,3.6054092706085665,0
36449,1735,14,3,6.2972673782486375,1,2.6096577968596457,0
36450,1735,15,3,6.062593039706191,2,3.085974410219384,0
36451,1735,16,3,6.132612196154492,1,3.871952713019942,0
36452,1735,17,3,6.241101119314902,1,3.800216699508888,0
36453,1735,18,3,6.146578119357621,2,4.8804684489528425,0
36454,1735,19,3,6.643044566544358,2,2.0065514020398276,0
36456,1736,0,1,5.759642375590577,1,1.4820068121483911,0
36457,1736,1,1,6.377517128545226,2,1.1783536034358504,0
36458,1736,2,1,6.043630754432218,2,2.453077540600386,0
36459,1736,3,1,6.4306964221953224,2,4.675142949408205,0
36460,1736,4,1,5.27026544220239,1,0.7003695248300663,0
36461,1736,5,1,6.892686471742062,1,3.043729698518918,1
36462,1736,6,1,6.7765346656109235,1,2.567320966001672,0
36463,1736,7,1,6.793050106792108,2,3.3051656530826863,0
36464,1736,8,1,6.4922346967527504,1,1.919680309142541,0
36465,1736,9,1,6.604583717715761,2,2.305227640950248,0
36466,1736,10,1,6.884895304580682,1,1.786127482015151,0
36467,1736,11,1,6.118909066003353,2,4.207668166477485,0
36468,1736,12,1,5.871507397630564,1,2.6931050844054085,0
36469,1736,13,1,6.761053088071505,1,3.6054092706085665,0
36470,1736,14,1,6.2972673782486375,1,2.6096577968596457,0
36471,1736,15,1,6.062593039706191,2,3.085974410219384,0
36472,1736,16,1,6.132612196154492,1,3.871952713019942,0
36473,1736,17,1,6.241101119314902,1,3.800216699508888,0
36474,1736,18,1,6.146578119357621,2,4.8804684489528425,0
36475,1736,19,1,6.643044566544358,2,2.0065514020398276,0
36477,1737,0,3,5.759642375590577,1,1.4820068121483911,0
36478,1737,1,3,6.377517128545226,2,1.1783536034358504,0
36479,1737,2,3,6.043630754432218,2,2.453077540600386,0
36480,1737,3,3,6.4306964221953224,2,4.675142949408205,0
36481,1737,4,3,5.27026544220239,1,0.7003695248300663,0
36482,1737,5,3,6.892686471742062,1,3.043729698518918,0
36483,1737,6,3,6.7765346656109235,1,2.567320966001672,0
36484,1737,7,3,6.793050106792108,2,3.3051656530826863,0
36485,1737,8,3,6.4922346967527504,1,1.919680309142541,0
36486,1737,9,3,6.604583717715761,2,2.305227640950248,0
36487,1737,10,3,6.884895304580682,1,1.786127482015151,0
36488,1737,11,3,6.118909066003353,2,4.207668166477485,0
36489,1737,12,3,5.871507397630564,1,2.6931050844054085,0
36490,1737,13,3,6.761053088071505,1,3.6054092706085665,0
36491,1737,14,3,6.2972673782486375,1,2.6096577968596457,0
36492,1737,15,3,6.062593039706191,2,3.085974410219384,0
36493,1737,16,3,6.132612196154492,1,3.871952713019942,0
36494,1737,17,3,6.241101119314902,1,3.800216699508888,0
36495,1737,18,3,6.146578119357621,2,4.8804684489528425,1
36496,1737,19,3,6.643044566544358,2,2.0065514020398276,0
36498,1738,0,1,5.759642375590577,1,1.4820068121483911,0
36499,1738,1,1,6.377517128545226,2,1.1783536034358504,0
36500,1738,2,1,6.043630754432218,2,2.453077540600386,0
36501,1738,3,1,6.4306964221953224,2,4.675142949408205,1
36502,1738,4,1,5.27026544220239,1,0.7003695248300663,0
36503,1738,5,1,6.892686471742062,1,3.043729698518918,0
36504,1738,6,1,6.7765346656109235,1,2.567320966001672,0
36505,1738,7,1,6.793050106792108,2,3.3051656530826863,0
36506,1738,8,1,6.4922346967527504,1,1.919680309142541,0
36507,1738,9,1,6.604583717715761,2,2.305227640950248,0
36508,1738,10,1,6.884895304580682,1,1.786127482015151,0
36509,1738,11,1,6.118909066003353,2,4.207668166477485,0
36510,1738,12,1,5.871507397630564,1,2.6931050844054085,0
36511,1738,13,1,6.761053088071505,1,3.6054092706085665,0
36512,1738,14,1,6.2972673782486375,1,2.6096577968596457,0
36513,1738,15,1,6.062593039706191,2,3.085974410219384,0
36514,1738,16,1,6.132612196154492,1,3.871952713019942,0
36515,1738,17,1,6.241101119314902,1,3.800216699508888,0
36516,1738,18,1,6.146578119357621,2,4.8804684489528425,0
36517,1738,19,1,6.643044566544358,2,2.0065514020398276,0
36519,1739,0,3,5.759642375590577,1,1.4820068121483911,0
36520,1739,1,3,6.377517128545226,2,1.1783536034358504,0
36521,1739,2,3,6.043630754432218,2,2.453077540600386,0
36522,1739,3,3,6.4306964221953224,2,4.675142949408205,0
36523,1739,4,3,5.27026544220239,1,0.7003695248300663,1
36524,1739,5,3,6.892686471742062,1,3.043729698518918,0
36525,1739,6,3,6.7765346656109235,1,2.567320966001672,0
36526,1739,7,3,6.793050106792108,2,3.3051656530826863,0
36527,1739,8,3,6.4922346967527504,1,1.919680309142541,0
36528,1739,9,3,6.604583717715761,2,2.305227640950248,0
36529,1739,10,3,6.884895304580682,1,1.786127482015151,0
36530,1739,11,3,6.118909066003353,2,4.207668166477485,0
36531,1739,12,3,5.871507397630564,1,2.6931050844054085,0
36532,1739,13,3,6.761053088071505,1,3.6054092706085665,0
36533,1739,14,3,6.2972673782486375,1,2.6096577968596457,0
36534,1739,15,3,6.062593039706191,2,3.085974410219384,0
36535,1739,16,3,6.132612196154492,1,3.871952713019942,0
36536,1739,17,3,6.241101119314902,1,3.800216699508888,0
36537,1739,18,3,6.146578119357621,2,4.8804684489528425,0
36538,1739,19,3,6.643044566544358,2,2.0065514020398276,0
36540,1740,0,1,5.759642375590577,1,1.4820068121483911,0
36541,1740,1,1,6.377517128545226,2,1.1783536034358504,0
36542,1740,2,1,6.043630754432218,2,2.453077540600386,0
36543,1740,3,1,6.4306964221953224,2,4.675142949408205,0
36544,1740,4,1,5.27026544220239,1,0.7003695248300663,0
36545,1740,5,1,6.892686471742062,1,3.043729698518918,0
36546,1740,6,1,6.7765346656109235,1,2.567320966001672,0
36547,1740,7,1,6.793050106792108,2,3.3051656530826863,0
36548,1740,8,1,6.4922346967527504,1,1.919680309142541,0
36549,1740,9,1,6.604583717715761,2,2.305227640950248,0
36550,1740,10,1,6.884895304580682,1,1.786127482015151,0
36551,1740,11,1,6.118909066003353,2,4.207668166477485,0
36552,1740,12,1,5.871507397630564,1,2.6931050844054085,0
36553,1740,13,1,6.761053088071505,1,3.6054092706085665,0
36554,1740,14,1,6.2972673782486375,1,2.6096577968596457,0
36555,1740,15,1,6.062593039706191,2,3.085974410219384,0
36556,1740,16,1,6.132612196154492,1,3.871952713019942,0
36557,1740,17,1,6.241101119314902,1,3.800216699508888,0
36558,1740,18,1,6.146578119357621,2,4.8804684489528425,1
36559,1740,19,1,6.643044566544358,2,2.0065514020398276,0
36561,1741,0,2,5.759642375590577,1,1.4820068121483911,0
36562,1741,1,2,6.377517128545226,2,1.1783536034358504,0
36563,1741,2,2,6.043630754432218,2,2.453077540600386,0
36564,1741,3,2,6.4306964221953224,2,4.675142949408205,0
36565,1741,4,2,5.27026544220239,1,0.7003695248300663,0
36566,1741,5,2,6.892686471742062,1,3.043729698518918,0
36567,1741,6,2,6.7765346656109235,1,2.567320966001672,0
36568,1741,7,2,6.793050106792108,2,3.3051656530826863,0
36569,1741,8,2,6.4922346967527504,1,1.919680309142541,0
36570,1741,9,2,6.604583717715761,2,2.305227640950248,0
36571,1741,10,2,6.884895304580682,1,1.786127482015151,0
36572,1741,11,2,6.118909066003353,2,4.207668166477485,0
36573,1741,12,2,5.871507397630564,1,2.6931050844054085,0
36574,1741,13,2,6.761053088071505,1,3.6054092706085665,0
36575,1741,14,2,6.2972673782486375,1,2.6096577968596457,0
36576,1741,15,2,6.062593039706191,2,3.085974410219384,0
36577,1741,16,2,6.132612196154492,1,3.871952713019942,0
36578,1741,17,2,6.241101119314902,1,3.800216699508888,0
36579,1741,18,2,6.146578119357621,2,4.8804684489528425,0
36580,1741,19,2,6.643044566544358,2,2.0065514020398276,0
36582,1742,0,1,5.759642375590577,1,1.4820068121483911,0
36583,1742,1,1,6.377517128545226,2,1.1783536034358504,0
36584,1742,2,1,6.043630754432218,2,2.453077540600386,0
36585,1742,3,1,6.4306964221953224,2,4.675142949408205,0
36586,1742,4,1,5.27026544220239,1,0.7003695248300663,0
36587,1742,5,1,6.892686471742062,1,3.043729698518918,0
36588,1742,6,1,6.7765346656109235,1,2.567320966001672,0
36589,1742,7,1,6.793050106792108,2,3.3051656530826863,0
36590,1742,8,1,6.4922346967527504,1,1.919680309142541,0
36591,1742,9,1,6.604583717715761,2,2.305227640950248,0
36592,1742,10,1,6.884895304580682,1,1.786127482015151,0
36593,1742,11,1,6.118909066003353,2,4.207668166477485,0
36594,1742,12,1,5.871507397630564,1,2.6931050844054085,0
36595,1742,13,1,6.761053088071505,1,3.6054092706085665,0
36596,1742,14,1,6.2972673782486375,1,2.6096577968596457,0
36597,1742,15,1,6.062593039706191,2,3.085974410219384,0
36598,1742,16,1,6.132612196154492,1,3.871952713019942,0
36599,1742,17,1,6.241101119314902,1,3.800216699508888,0
36600,1742,18,1,6.146578119357621,2,4.8804684489528425,0
36601,1742,19,1,6.643044566544358,2,2.0065514020398276,0
36603,1743,0,2,5.759642375590577,1,1.4820068121483911,0
36604,1743,1,2,6.377517128545226,2,1.1783536034358504,0
36605,1743,2,2,6.043630754432218,2,2.453077540600386,0
36606,1743,3,2,6.4306964221953224,2,4.675142949408205,0
36607,1743,4,2,5.27026544220239,1,0.7003695248300663,1
36608,1743,5,2,6.892686471742062,1,3.043729698518918,0
36609,1743,6,2,6.7765346656109235,1,2.567320966001672,0
36610,1743,7,2,6.793050106792108,2,3.3051656530826863,0
36611,1743,8,2,6.4922346967527504,1,1.919680309142541,0
36612,1743,9,2,6.604583717715761,2,2.305227640950248,0
36613,1743,10,2,6.884895304580682,1,1.786127482015151,0
36614,1743,11,2,6.118909066003353,2,4.207668166477485,0
36615,1743,12,2,5.871507397630564,1,2.6931050844054085,0
36616,1743,13,2,6.761053088071505,1,3.6054092706085665,0
36617,1743,14,2,6.2972673782486375,1,2.6096577968596457,0
36618,1743,15,2,6.062593039706191,2,3.085974410219384,0
36619,1743,16,2,6.132612196154492,1,3.871952713019942,0
36620,1743,17,2,6.241101119314902,1,3.800216699508888,0
36621,1743,18,2,6.146578119357621,2,4.8804684489528425,0
36622,1743,19,2,6.643044566544358,2,2.0065514020398276,0
36624,1744,0,3,5.759642375590577,1,1.4820068121483911,0
36625,1744,1,3,6.377517128545226,2,1.1783536034358504,0
36626,1744,2,3,6.043630754432218,2,2.453077540600386,0
36627,1744,3,3,6.4306964221953224,2,4.675142949408205,1
36628,1744,4,3,5.27026544220239,1,0.7003695248300663,0
36629,1744,5,3,6.892686471742062,1,3.043729698518918,0
36630,1744,6,3,6.7765346656109235,1,2.567320966001672,0
36631,1744,7,3,6.793050106792108,2,3.3051656530826863,0
36632,1744,8,3,6.4922346967527504,1,1.919680309142541,0
36633,1744,9,3,6.604583717715761,2,2.305227640950248,0
36634,1744,10,3,6.884895304580682,1,1.786127482015151,0
36635,1744,11,3,6.118909066003353,2,4.207668166477485,0
36636,1744,12,3,5.871507397630564,1,2.6931050844054085,0
36637,1744,13,3,6.761053088071505,1,3.6054092706085665,0
36638,1744,14,3,6.2972673782486375,1,2.6096577968596457,0
36639,1744,15,3,6.062593039706191,2,3.085974410219384,0
36640,1744,16,3,6.132612196154492,1,3.871952713019942,0
36641,1744,17,3,6.241101119314902,1,3.800216699508888,0
36642,1744,18,3,6.146578119357621,2,4.8804684489528425,0
36643,1744,19,3,6.643044566544358,2,2.0065514020398276,0
36645,1745,0,1,5.759642375590577,1,1.4820068121483911,0
36646,1745,1,1,6.377517128545226,2,1.1783536034358504,0
36647,1745,2,1,6.043630754432218,2,2.453077540600386,0
36648,1745,3,1,6.4306964221953224,2,4.675142949408205,0
36649,1745,4,1,5.27026544220239,1,0.7003695248300663,0
36650,1745,5,1,6.892686471742062,1,3.043729698518918,0
36651,1745,6,1,6.7765346656109235,1,2.567320966001672,0
36652,1745,7,1,6.793050106792108,2,3.3051656530826863,0
36653,1745,8,1,6.4922346967527504,1,1.919680309142541,0
36654,1745,9,1,6.604583717715761,2,2.305227640950248,0
36655,1745,10,1,6.884895304580682,1,1.786127482015151,0
36656,1745,11,1,6.118909066003353,2,4.207668166477485,0
36657,1745,12,1,5.871507397630564,1,2.6931050844054085,0
36658,1745,13,1,6.761053088071505,1,3.6054092706085665,0
36659,1745,14,1,6.2972673782486375,1,2.6096577968596457,0
36660,1745,15,1,6.062593039706191,2,3.085974410219384,0
36661,1745,16,1,6.132612196154492,1,3.871952713019942,0
36662,1745,17,1,6.241101119314902,1,3.800216699508888,0
36663,1745,18,1,6.146578119357621,2,4.8804684489528425,1
36664,1745,19,1,6.643044566544358,2,2.0065514020398276,0
36666,1746,0,3,5.759642375590577,1,1.4820068121483911,0
36667,1746,1,3,6.377517128545226,2,1.1783536034358504,0
36668,1746,2,3,6.043630754432218,2,2.453077540600386,0
36669,1746,3,3,6.4306964221953224,2,4.675142949408205,0
36670,1746,4,3,5.27026544220239,1,0.7003695248300663,0
36671,1746,5,3,6.892686471742062,1,3.043729698518918,0
36672,1746,6,3,6.7765346656109235,1,2.567320966001672,0
36673,1746,7,3,6.793050106792108,2,3.3051656530826863,0
36674,1746,8,3,6.4922346967527504,1,1.919680309142541,0
36675,1746,9,3,6.604583717715761,2,2.305227640950248,0
36676,1746,10,3,6.884895304580682,1,1.786127482015151,0
36677,1746,11,3,6.118909066003353,2,4.207668166477485,0
36678,1746,12,3,5.871507397630564,1,2.6931050844054085,1
36679,1746,13,3,6.761053088071505,1,3.6054092706085665,0
36680,1746,14,3,6.2972673782486375,1,2.6096577968596457,0
36681,1746,15,3,6.062593039706191,2,3.085974410219384,0
36682,1746,16,3,6.132612196154492,1,3.871952713019942,0
36683,1746,17,3,6.241101119314902,1,3.800216699508888,0
36684,1746,18,3,6.146578119357621,2,4.8804684489528425,0
36685,1746,19,3,6.643044566544358,2,2.0065514020398276,0
36687,1747,0,1,5.759642375590577,1,1.4820068121483911,0
36688,1747,1,1,6.377517128545226,2,1.1783536034358504,0
36689,1747,2,1,6.043630754432218,2,2.453077540600386,0
36690,1747,3,1,6.4306964221953224,2,4.675142949408205,1
36691,1747,4,1,5.27026544220239,1,0.7003695248300663,0
36692,1747,5,1,6.892686471742062,1,3.043729698518918,0
36693,1747,6,1,6.7765346656109235,1,2.567320966001672,0
36694,1747,7,1,6.793050106792108,2,3.3051656530826863,0
36695,1747,8,1,6.4922346967527504,1,1.919680309142541,0
36696,1747,9,1,6.604583717715761,2,2.305227640950248,0
36697,1747,10,1,6.884895304580682,1,1.786127482015151,0
36698,1747,11,1,6.118909066003353,2,4.207668166477485,0
36699,1747,12,1,5.871507397630564,1,2.6931050844054085,0
36700,1747,13,1,6.761053088071505,1,3.6054092706085665,0
36701,1747,14,1,6.2972673782486375,1,2.6096577968596457,0
36702,1747,15,1,6.062593039706191,2,3.085974410219384,0
36703,1747,16,1,6.132612196154492,1,3.871952713019942,0
36704,1747,17,1,6.241101119314902,1,3.800216699508888,0
36705,1747,18,1,6.146578119357621,2,4.8804684489528425,0
36706,1747,19,1,6.643044566544358,2,2.0065514020398276,0
36708,1748,0,3,5.759642375590577,1,1.4820068121483911,0
36709,1748,1,3,6.377517128545226,2,1.1783536034358504,0
36710,1748,2,3,6.043630754432218,2,2.453077540600386,0
36711,1748,3,3,6.4306964221953224,2,4.675142949408205,0
36712,1748,4,3,5.27026544220239,1,0.7003695248300663,0
36713,1748,5,3,6.892686471742062,1,3.043729698518918,0
36714,1748,6,3,6.7765346656109235,1,2.567320966001672,0
36715,1748,7,3,6.793050106792108,2,3.3051656530826863,0
36716,1748,8,3,6.4922346967527504,1,1.919680309142541,0
36717,1748,9,3,6.604583717715761,2,2.305227640950248,0
36718,1748,10,3,6.884895304580682,1,1.786127482015151,0
36719,1748,11,3,6.118909066003353,2,4.207668166477485,1
36720,1748,12,3,5.871507397630564,1,2.6931050844054085,0
36721,1748,13,3,6.761053088071505,1,3.6054092706085665,0
36722,1748,14,3,6.2972673782486375,1,2.6096577968596457,0
36723,1748,15,3,6.062593039706191,2,3.085974410219384,0
36724,1748,16,3,6.132612196154492,1,3.871952713019942,0
36725,1748,17,3,6.241101119314902,1,3.800216699508888,0
36726,1748,18,3,6.146578119357621,2,4.8804684489528425,0
36727,1748,19,3,6.643044566544358,2,2.0065514020398276,0
36729,1749,0,1,5.759642375590577,1,1.4820068121483911,0
36730,1749,1,1,6.377517128545226,2,1.1783536034358504,0
36731,1749,2,1,6.043630754432218,2,2.453077540600386,0
36732,1749,3,1,6.4306964221953224,2,4.675142949408205,1
36733,1749,4,1,5.27026544220239,1,0.7003695248300663,0
36734,1749,5,1,6.892686471742062,1,3.043729698518918,0
36735,1749,6,1,6.7765346656109235,1,2.567320966001672,0
36736,1749,7,1,6.793050106792108,2,3.3051656530826863,0
36737,1749,8,1,6.4922346967527504,1,1.919680309142541,0
36738,1749,9,1,6.604583717715761,2,2.305227640950248,0
36739,1749,10,1,6.884895304580682,1,1.786127482015151,0
36740,1749,11,1,6.118909066003353,2,4.207668166477485,0
36741,1749,12,1,5.871507397630564,1,2.6931050844054085,0
36742,1749,13,1,6.761053088071505,1,3.6054092706085665,0
36743,1749,14,1,6.2972673782486375,1,2.6096577968596457,0
36744,1749,15,1,6.062593039706191,2,3.085974410219384,0
36745,1749,16,1,6.132612196154492,1,3.871952713019942,0
36746,1749,17,1,6.241101119314902,1,3.800216699508888,0
36747,1749,18,1,6.146578119357621,2,4.8804684489528425,0
36748,1749,19,1,6.643044566544358,2,2.0065514020398276,0
36750,1750,0,3,5.759642375590577,1,1.4820068121483911,0
36751,1750,1,3,6.377517128545226,2,1.1783536034358504,1
36752,1750,2,3,6.043630754432218,2,2.453077540600386,0
36753,1750,3,3,6.4306964221953224,2,4.675142949408205,0
36754,1750,4,3,5.27026544220239,1,0.7003695248300663,0
36755,1750,5,3,6.892686471742062,1,3.043729698518918,0
36756,1750,6,3,6.7765346656109235,1,2.567320966001672,0
36757,1750,7,3,6.793050106792108,2,3.3051656530826863,0
36758,1750,8,3,6.4922346967527504,1,1.919680309142541,0
36759,1750,9,3,6.604583717715761,2,2.305227640950248,0
36760,1750,10,3,6.884895304580682,1,1.786127482015151,0
36761,1750,11,3,6.118909066003353,2,4.207668166477485,0
36762,1750,12,3,5.871507397630564,1,2.6931050844054085,0
36763,1750,13,3,6.761053088071505,1,3.6054092706085665,0
36764,1750,14,3,6.2972673782486375,1,2.6096577968596457,0
36765,1750,15,3,6.062593039706191,2,3.085974410219384,0
36766,1750,16,3,6.132612196154492,1,3.871952713019942,0
36767,1750,17,3,6.241101119314902,1,3.800216699508888,0
36768,1750,18,3,6.146578119357621,2,4.8804684489528425,0
36769,1750,19,3,6.643044566544358,2,2.0065514020398276,0
36771,1751,0,1,5.759642375590577,1,1.4820068121483911,0
36772,1751,1,1,6.377517128545226,2,1.1783536034358504,0
36773,1751,2,1,6.043630754432218,2,2.453077540600386,0
36774,1751,3,1,6.4306964221953224,2,4.675142949408205,0
36775,1751,4,1,5.27026544220239,1,0.7003695248300663,0
36776,1751,5,1,6.892686471742062,1,3.043729698518918,0
36777,1751,6,1,6.7765346656109235,1,2.567320966001672,0
36778,1751,7,1,6.793050106792108,2,3.3051656530826863,0
36779,1751,8,1,6.4922346967527504,1,1.919680309142541,0
36780,1751,9,1,6.604583717715761,2,2.305227640950248,0
36781,1751,10,1,6.884895304580682,1,1.786127482015151,0
36782,1751,11,1,6.118909066003353,2,4.207668166477485,0
36783,1751,12,1,5.871507397630564,1,2.6931050844054085,1
36784,1751,13,1,6.761053088071505,1,3.6054092706085665,0
36785,1751,14,1,6.2972673782486375,1,2.6096577968596457,0
36786,1751,15,1,6.062593039706191,2,3.085974410219384,0
36787,1751,16,1,6.132612196154492,1,3.871952713019942,0
36788,1751,17,1,6.241101119314902,1,3.800216699508888,0
36789,1751,18,1,6.146578119357621,2,4.8804684489528425,0
36790,1751,19,1,6.643044566544358,2,2.0065514020398276,0
36792,1752,0,2,5.759642375590577,1,1.4820068121483911,0
36793,1752,1,2,6.377517128545226,2,1.1783536034358504,0
36794,1752,2,2,6.043630754432218,2,2.453077540600386,0
36795,1752,3,2,6.4306964221953224,2,4.675142949408205,1
36796,1752,4,2,5.27026544220239,1,0.7003695248300663,0
36797,1752,5,2,6.892686471742062,1,3.043729698518918,0
36798,1752,6,2,6.7765346656109235,1,2.567320966001672,0
36799,1752,7,2,6.793050106792108,2,3.3051656530826863,0
36800,1752,8,2,6.4922346967527504,1,1.919680309142541,0
36801,1752,9,2,6.604583717715761,2,2.305227640950248,0
36802,1752,10,2,6.884895304580682,1,1.786127482015151,0
36803,1752,11,2,6.118909066003353,2,4.207668166477485,0
36804,1752,12,2,5.871507397630564,1,2.6931050844054085,0
36805,1752,13,2,6.761053088071505,1,3.6054092706085665,0
36806,1752,14,2,6.2972673782486375,1,2.6096577968596457,0
36807,1752,15,2,6.062593039706191,2,3.085974410219384,0
36808,1752,16,2,6.132612196154492,1,3.871952713019942,0
36809,1752,17,2,6.241101119314902,1,3.800216699508888,0
36810,1752,18,2,6.146578119357621,2,4.8804684489528425,0
36811,1752,19,2,6.643044566544358,2,2.0065514020398276,0
36813,1753,0,2,5.759642375590577,1,1.4820068121483911,0
36814,1753,1,2,6.377517128545226,2,1.1783536034358504,0
36815,1753,2,2,6.043630754432218,2,2.453077540600386,0
36816,1753,3,2,6.4306964221953224,2,4.675142949408205,0
36817,1753,4,2,5.27026544220239,1,0.7003695248300663,1
36818,1753,5,2,6.892686471742062,1,3.043729698518918,0
36819,1753,6,2,6.7765346656109235,1,2.567320966001672,0
36820,1753,7,2,6.793050106792108,2,3.3051656530826863,0
36821,1753,8,2,6.4922346967527504,1,1.919680309142541,0
36822,1753,9,2,6.604583717715761,2,2.305227640950248,0
36823,1753,10,2,6.884895304580682,1,1.786127482015151,0
36824,1753,11,2,6.118909066003353,2,4.207668166477485,0
36825,1753,12,2,5.871507397630564,1,2.6931050844054085,0
36826,1753,13,2,6.761053088071505,1,3.6054092706085665,0
36827,1753,14,2,6.2972673782486375,1,2.6096577968596457,0
36828,1753,15,2,6.062593039706191,2,3.085974410219384,0
36829,1753,16,2,6.132612196154492,1,3.871952713019942,0
36830,1753,17,2,6.241101119314902,1,3.800216699508888,0
36831,1753,18,2,6.146578119357621,2,4.8804684489528425,0
36832,1753,19,2,6.643044566544358,2,2.0065514020398276,0
